ray_id,parent_id,depth,surface,x0,y0,z0,x1,y1,z1,power,intensity
179,-1,0,Detector_direct,-0.339328395593125,-0.8018296317594532,3.3199,-0.339328395593125,-0.8018296317594532,2.6,22371.159017293216,48066487294.01007
180,-1,0,Detector_direct,-0.33919229407267304,-0.8025138603081597,3.3199,-0.33919229407267304,-0.8025138603081597,2.6,22371.159017293216,48066487294.01007
181,-1,0,Detector_direct,-0.33914666666666665,-0.80321,3.3199,-0.33914666666666665,-0.80321,2.6,22371.159017293216,48066487294.01007
182,-1,0,Detector_direct,-0.33919229407267304,-0.8039061396918402,3.3199,-0.33919229407267304,-0.8039061396918402,2.6,22371.159017293216,48066487294.01007
183,-1,0,Detector_direct,-0.339328395593125,-0.8045903682405467,3.3199,-0.339328395593125,-0.8045903682405467,2.6,22371.159017293216,48066487294.01007
184,-1,0,Detector_direct,-0.33955264249327316,-0.8052509783059472,3.3199,-0.33955264249327316,-0.8052509783059472,2.6,22371.159017293216,48066487294.01007
185,-1,0,Detector_direct,-0.339861197846483,-0.8058766666666667,3.3199,-0.339861197846483,-0.8058766666666667,2.6,22371.159017293216,48066487294.01007
186,-1,0,Detector_direct,-0.3402487821851134,-0.8064567276213799,3.3199,-0.3402487821851134,-0.8064567276213799,2.6,22371.159017293216,48066487294.01007
187,-1,0,Detector_direct,-0.34070876383367177,-0.8069812361663282,3.3199,-0.34070876383367177,-0.8069812361663282,2.6,22371.159017293216,48066487294.01007
188,-1,0,Detector_direct,-0.34123327237862017,-0.8074412178148865,3.3199,-0.34123327237862017,-0.8074412178148865,2.6,22371.159017293216,48066487294.01007
189,-1,0,Detector_direct,-0.34181333333333336,-0.8078288021535169,3.3199,-0.34181333333333336,-0.8078288021535169,2.6,22371.159017293216,48066487294.01007
190,-1,0,Detector_direct,-0.3424390216940529,-0.8081373575067269,3.3199,-0.3424390216940529,-0.8081373575067269,2.6,22371.159017293216,48066487294.01007
191,-1,0,Detector_direct,-0.34309963175945324,-0.808361604406875,3.3199,-0.34309963175945324,-0.808361604406875,2.6,22371.159017293216,48066487294.01007
192,-1,0,Detector_direct,-0.3437838603081597,-0.808497705927327,3.3199,-0.3437838603081597,-0.808497705927327,2.6,22371.159017293216,48066487294.01007
193,-1,0,Detector_direct,-0.34448,-0.8085433333333333,3.3199,-0.34448,-0.8085433333333333,2.6,22371.159017293216,48066487294.01007
194,-1,0,Detector_direct,-0.3451761396918403,-0.808497705927327,3.3199,-0.3451761396918403,-0.808497705927327,2.6,22371.159017293216,48066487294.01007
195,-1,0,Detector_direct,-0.3458603682405468,-0.808361604406875,3.3199,-0.3458603682405468,-0.808361604406875,2.6,22371.159017293216,48066487294.01007
196,-1,0,Detector_direct,-0.34652097830594714,-0.8081373575067269,3.3199,-0.34652097830594714,-0.8081373575067269,2.6,22371.159017293216,48066487294.01007
197,-1,0,Detector_direct,-0.34714666666666666,-0.8078288021535169,3.3199,-0.34714666666666666,-0.8078288021535169,2.6,22371.159017293216,48066487294.01007
198,-1,0,Detector_direct,-0.34772672762137985,-0.8074412178148865,3.3199,-0.34772672762137985,-0.8074412178148865,2.6,22371.159017293216,48066487294.01007
199,-1,0,Detector_direct,-0.34825123616632825,-0.8069812361663282,3.3199,-0.34825123616632825,-0.8069812361663282,2.6,22371.159017293216,48066487294.01007
200,-1,0,Detector_direct,-0.3487112178148866,-0.8064567276213799,3.3199,-0.3487112178148866,-0.8064567276213799,2.6,22371.159017293216,48066487294.01007
201,-1,0,Detector_direct,-0.349098802153517,-0.8058766666666667,3.3199,-0.349098802153517,-0.8058766666666667,2.6,22371.159017293216,48066487294.01007
202,-1,0,Detector_direct,-0.34940735750672686,-0.8052509783059472,3.3199,-0.34940735750672686,-0.8052509783059472,2.6,22371.159017293216,48066487294.01007
203,-1,0,Detector_direct,-0.349631604406875,-0.8045903682405467,3.3199,-0.349631604406875,-0.8045903682405467,2.6,22371.159017293216,48066487294.01007
204,-1,0,Detector_direct,-0.349767705927327,-0.8039061396918402,3.3199,-0.349767705927327,-0.8039061396918402,2.6,22371.159017293216,48066487294.01007
205,-1,0,Detector_direct,-0.34981333333333336,-0.80321,3.3199,-0.34981333333333336,-0.80321,2.6,22371.159017293216,48066487294.01007
206,-1,0,Detector_direct,-0.349767705927327,-0.8025138603081597,3.3199,-0.349767705927327,-0.8025138603081597,2.6,22371.159017293216,48066487294.01007
207,-1,0,Detector_direct,-0.349631604406875,-0.8018296317594532,3.3199,-0.349631604406875,-0.8018296317594532,2.6,22371.159017293216,48066487294.01007
208,-1,0,Detector_direct,-0.34940735750672686,-0.8011690216940528,3.3199,-0.34940735750672686,-0.8011690216940528,2.6,22371.159017293216,48066487294.01007
209,-1,0,Detector_direct,-0.349098802153517,-0.8005433333333333,3.3199,-0.349098802153517,-0.8005433333333333,2.6,22371.159017293216,48066487294.01007
210,-1,0,Detector_direct,-0.3487112178148866,-0.7999632723786202,3.3199,-0.3487112178148866,-0.7999632723786202,2.6,22371.159017293216,48066487294.01007
211,-1,0,Detector_direct,-0.34825123616632825,-0.7994387638336717,3.3199,-0.34825123616632825,-0.7994387638336717,2.6,22371.159017293216,48066487294.01007
212,-1,0,Detector_direct,-0.34772672762137985,-0.7989787821851134,3.3199,-0.34772672762137985,-0.7989787821851134,2.6,22371.159017293216,48066487294.01007
213,-1,0,Detector_direct,-0.34714666666666666,-0.798591197846483,3.3199,-0.34714666666666666,-0.798591197846483,2.6,22371.159017293216,48066487294.01007
214,-1,0,Detector_direct,-0.34652097830594714,-0.7982826424932731,3.3199,-0.34652097830594714,-0.7982826424932731,2.6,22371.159017293216,48066487294.01007
215,-1,0,Detector_direct,-0.3458603682405468,-0.798058395593125,3.3199,-0.3458603682405468,-0.798058395593125,2.6,22371.159017293216,48066487294.01007
216,-1,0,Detector_direct,-0.3451761396918403,-0.797922294072673,3.3199,-0.3451761396918403,-0.797922294072673,2.6,22371.159017293216,48066487294.01007
217,-1,0,Detector_direct,-0.34448,-0.79721,3.3199,-0.34448,-0.79721,2.6,19233.65240613848,41325266531.001595
218,-1,0,Detector_direct,-0.3437834425152486,-0.7972505698535484,3.3199,-0.3437834425152486,-0.7972505698535484,2.6,19233.65240613848,41325266531.001595
219,-1,0,Detector_direct,-0.34309630477554537,-0.797371730776521,3.3199,-0.34309630477554537,-0.797371730776521,2.6,19233.65240613848,41325266531.001595
220,-1,0,Detector_direct,-0.342427879140046,-0.7975718442752845,3.3199,-0.342427879140046,-0.7975718442752845,2.6,19233.65240613848,41325266531.001595
221,-1,0,Detector_direct,-0.3417872049187972,-0.7978482041580595,3.3199,-0.3417872049187972,-0.7978482041580595,2.6,19233.65240613848,41325266531.001595
222,-1,0,Detector_direct,-0.3411829461315752,-0.7981970731315223,3.3199,-0.3411829461315752,-0.7981970731315223,2.6,19233.65240613848,41325266531.001595
223,-1,0,Detector_direct,-0.3406232743418808,-0.7986137333412862,3.3199,-0.3406232743418808,-0.7986137333412862,2.6,19233.65240613848,41325266531.001595
224,-1,0,Detector_direct,-0.3401157581505617,-0.7990925501727876,3.3199,-0.3401157581505617,-0.7990925501727876,2.6,19233.65240613848,41325266531.001595
225,-1,0,Detector_direct,-0.33966726084346976,-0.7996270484497833,3.3199,-0.33966726084346976,-0.7996270484497833,2.6,19233.65240613848,41325266531.001595
226,-1,0,Detector_direct,-0.33928384757729335,-0.80021,3.3199,-0.33928384757729335,-0.80021,2.6,19233.65240613848,41325266531.001595
227,-1,0,Detector_direct,-0.3389707033587184,-0.8008335214037651,3.3199,-0.3389707033587184,-0.8008335214037651,2.6,19233.65240613848,41325266531.001595
228,-1,0,Detector_direct,-0.3387320629261071,-0.8014891806037334,3.3199,-0.3387320629261071,-0.8014891806037334,2.6,19233.65240613848,41325266531.001595
229,-1,0,Detector_direct,-0.33857115348192673,-0.8021681109339984,3.3199,-0.33857115348192673,-0.8021681109339984,2.6,19233.65240613848,41325266531.001595
230,-1,0,Detector_direct,-0.3384901510503724,-0.8028611310265371,3.3199,-0.3384901510503724,-0.8028611310265371,2.6,19233.65240613848,41325266531.001595
231,-1,0,Detector_direct,-0.3384901510503724,-0.8035588689734628,3.3199,-0.3384901510503724,-0.8035588689734628,2.6,19233.65240613848,41325266531.001595
232,-1,0,Detector_direct,-0.33857115348192673,-0.8042518890660015,3.3199,-0.33857115348192673,-0.8042518890660015,2.6,19233.65240613848,41325266531.001595
233,-1,0,Detector_direct,-0.3387320629261071,-0.8049308193962665,3.3199,-0.3387320629261071,-0.8049308193962665,2.6,19233.65240613848,41325266531.001595
234,-1,0,Detector_direct,-0.3389707033587184,-0.8055864785962349,3.3199,-0.3389707033587184,-0.8055864785962349,2.6,19233.65240613848,41325266531.001595
235,-1,0,Detector_direct,-0.33928384757729335,-0.80621,3.3199,-0.33928384757729335,-0.80621,2.6,19233.65240613848,41325266531.001595
236,-1,0,Detector_direct,-0.33966726084346976,-0.8067929515502167,3.3199,-0.33966726084346976,-0.8067929515502167,2.6,19233.65240613848,41325266531.001595
237,-1,0,Detector_direct,-0.3401157581505617,-0.8073274498272124,3.3199,-0.3401157581505617,-0.8073274498272124,2.6,19233.65240613848,41325266531.001595
238,-1,0,Detector_direct,-0.3406232743418808,-0.8078062666587138,3.3199,-0.3406232743418808,-0.8078062666587138,2.6,19233.65240613848,41325266531.001595
239,-1,0,Detector_direct,-0.3411829461315752,-0.8082229268684776,3.3199,-0.3411829461315752,-0.8082229268684776,2.6,19233.65240613848,41325266531.001595
240,-1,0,Detector_direct,-0.3417872049187972,-0.8085717958419405,3.3199,-0.3417872049187972,-0.8085717958419405,2.6,19233.65240613848,41325266531.001595
241,-1,0,Detector_direct,-0.342427879140046,-0.8088481557247155,3.3199,-0.342427879140046,-0.8088481557247155,2.6,19233.65240613848,41325266531.001595
242,-1,0,Detector_direct,-0.34309630477554537,-0.8090482692234789,3.3199,-0.34309630477554537,-0.8090482692234789,2.6,19233.65240613848,41325266531.001595
243,-1,0,Detector_direct,-0.3437834425152486,-0.8091694301464516,3.3199,-0.3437834425152486,-0.8091694301464516,2.6,19233.65240613848,41325266531.001595
244,-1,0,Detector_direct,-0.34448,-0.80921,3.3199,-0.34448,-0.80921,2.6,19233.65240613848,41325266531.001595
245,-1,0,Detector_direct,-0.3451765574847514,-0.8091694301464516,3.3199,-0.3451765574847514,-0.8091694301464516,2.6,19233.65240613848,41325266531.001595
246,-1,0,Detector_direct,-0.34586369522445465,-0.8090482692234789,3.3199,-0.34586369522445465,-0.8090482692234789,2.6,19233.65240613848,41325266531.001595
247,-1,0,Detector_direct,-0.346532120859954,-0.8088481557247155,3.3199,-0.346532120859954,-0.8088481557247155,2.6,19233.65240613848,41325266531.001595
248,-1,0,Detector_direct,-0.3471727950812028,-0.8085717958419405,3.3199,-0.3471727950812028,-0.8085717958419405,2.6,19233.65240613848,41325266531.001595
249,-1,0,Detector_direct,-0.34777705386842483,-0.8082229268684776,3.3199,-0.34777705386842483,-0.8082229268684776,2.6,19233.65240613848,41325266531.001595
250,-1,0,Detector_direct,-0.34833672565811924,-0.8078062666587138,3.3199,-0.34833672565811924,-0.8078062666587138,2.6,19233.65240613848,41325266531.001595
251,-1,0,Detector_direct,-0.3488442418494383,-0.8073274498272124,3.3199,-0.3488442418494383,-0.8073274498272124,2.6,19233.65240613848,41325266531.001595
252,-1,0,Detector_direct,-0.34929273915653025,-0.8067929515502167,3.3199,-0.34929273915653025,-0.8067929515502167,2.6,19233.65240613848,41325266531.001595
253,-1,0,Detector_direct,-0.34967615242270667,-0.80621,3.3199,-0.34967615242270667,-0.80621,2.6,19233.65240613848,41325266531.001595
254,-1,0,Detector_direct,-0.34998929664128164,-0.8055864785962349,3.3199,-0.34998929664128164,-0.8055864785962349,2.6,19233.65240613848,41325266531.001595
255,-1,0,Detector_direct,-0.35022793707389294,-0.8049308193962665,3.3199,-0.35022793707389294,-0.8049308193962665,2.6,19233.65240613848,41325266531.001595
256,-1,0,Detector_direct,-0.3503888465180733,-0.8042518890660015,3.3199,-0.3503888465180733,-0.8042518890660015,2.6,19233.65240613848,41325266531.001595
257,-1,0,Detector_direct,-0.3504698489496276,-0.8035588689734628,3.3199,-0.3504698489496276,-0.8035588689734628,2.6,19233.65240613848,41325266531.001595
258,-1,0,Detector_direct,-0.3504698489496276,-0.8028611310265371,3.3199,-0.3504698489496276,-0.8028611310265371,2.6,19233.65240613848,41325266531.001595
259,-1,0,Detector_direct,-0.3503888465180733,-0.8021681109339984,3.3199,-0.3503888465180733,-0.8021681109339984,2.6,19233.65240613848,41325266531.001595
260,-1,0,Detector_direct,-0.35022793707389294,-0.8014891806037334,3.3199,-0.35022793707389294,-0.8014891806037334,2.6,19233.65240613848,41325266531.001595
261,-1,0,Detector_direct,-0.34998929664128164,-0.8008335214037651,3.3199,-0.34998929664128164,-0.8008335214037651,2.6,19233.65240613848,41325266531.001595
262,-1,0,Detector_direct,-0.34967615242270667,-0.80021,3.3199,-0.34967615242270667,-0.80021,2.6,19233.65240613848,41325266531.001595
263,-1,0,Detector_direct,-0.34929273915653025,-0.7996270484497833,3.3199,-0.34929273915653025,-0.7996270484497833,2.6,19233.65240613848,41325266531.001595
264,-1,0,Detector_direct,-0.3488442418494383,-0.7990925501727876,3.3199,-0.3488442418494383,-0.7990925501727876,2.6,19233.65240613848,41325266531.001595
265,-1,0,Detector_direct,-0.34833672565811924,-0.7986137333412862,3.3199,-0.34833672565811924,-0.7986137333412862,2.6,19233.65240613848,41325266531.001595
266,-1,0,Detector_direct,-0.34777705386842483,-0.7981970731315223,3.3199,-0.34777705386842483,-0.7981970731315223,2.6,19233.65240613848,41325266531.001595
267,-1,0,Detector_direct,-0.3471727950812028,-0.7978482041580595,3.3199,-0.3471727950812028,-0.7978482041580595,2.6,19233.65240613848,41325266531.001595
268,-1,0,Detector_direct,-0.346532120859954,-0.7975718442752845,3.3199,-0.346532120859954,-0.7975718442752845,2.6,19233.65240613848,41325266531.001595
269,-1,0,Detector_direct,-0.34586369522445465,-0.797371730776521,3.3199,-0.34586369522445465,-0.797371730776521,2.6,19233.65240613848,41325266531.001595
270,-1,0,Detector_direct,-0.3451765574847514,-0.7972505698535484,3.3199,-0.3451765574847514,-0.7972505698535484,2.6,19233.65240613848,41325266531.001595
271,-1,0,Detector_direct,-0.34448,-0.7965433333333333,3.3199,-0.34448,-0.7965433333333333,2.6,16244.795578629886,34903433464.0602
272,-1,0,Detector_direct,-0.34378314357821566,-0.7965798540308782,3.3199,-0.34378314357821566,-0.7965798540308782,2.6,16244.795578629886,34903433464.0602
273,-1,0,Detector_direct,-0.343093922061215,-0.7966890159951079,3.3199,-0.343093922061215,-0.7966890159951079,2.6,16244.795578629886,34903433464.0602
274,-1,0,Detector_direct,-0.342419886704167,-0.796869623224699,3.3199,-0.342419886704167,-0.796869623224699,2.6,16244.795578629886,34903433464.0602
275,-1,0,Detector_direct,-0.3417684223794947,-0.7971196969490493,3.3199,-0.3417684223794947,-0.7971196969490493,2.6,16244.795578629886,34903433464.0602
276,-1,0,Detector_direct,-0.34114666666666665,-0.7974364973081037,3.3199,-0.34114666666666665,-0.7974364973081037,2.6,16244.795578629886,34903433464.0602
277,-1,0,Detector_direct,-0.34056143165138353,-0.7978165533708337,3.3199,-0.34056143165138353,-0.7978165533708337,2.6,16244.795578629886,34903433464.0602
278,-1,0,Detector_direct,-0.34001912929094097,-0.798255701163484,3.3199,-0.34001912929094097,-0.798255701163484,2.6,16244.795578629886,34903433464.0602
279,-1,0,Detector_direct,-0.3395257011634841,-0.7987491292909409,3.3199,-0.3395257011634841,-0.7987491292909409,2.6,16244.795578629886,34903433464.0602
280,-1,0,Detector_direct,-0.3390865533708337,-0.7992914316513835,3.3199,-0.3390865533708337,-0.7992914316513835,2.6,16244.795578629886,34903433464.0602
281,-1,0,Detector_direct,-0.33870649730810376,-0.7998766666666667,3.3199,-0.33870649730810376,-0.7998766666666667,2.6,16244.795578629886,34903433464.0602
282,-1,0,Detector_direct,-0.33838969694904936,-0.8004984223794946,3.3199,-0.33838969694904936,-0.8004984223794946,2.6,16244.795578629886,34903433464.0602
283,-1,0,Detector_direct,-0.338139623224699,-0.801149886704167,3.3199,-0.338139623224699,-0.801149886704167,2.6,16244.795578629886,34903433464.0602
284,-1,0,Detector_direct,-0.33795901599510797,-0.8018239220612149,3.3199,-0.33795901599510797,-0.8018239220612149,2.6,16244.795578629886,34903433464.0602
285,-1,0,Detector_direct,-0.3378498540308782,-0.8025131435782156,3.3199,-0.3378498540308782,-0.8025131435782156,2.6,16244.795578629886,34903433464.0602
286,-1,0,Detector_direct,-0.33781333333333335,-0.80321,3.3199,-0.33781333333333335,-0.80321,2.6,16244.795578629886,34903433464.0602
287,-1,0,Detector_direct,-0.3378498540308782,-0.8039068564217844,3.3199,-0.3378498540308782,-0.8039068564217844,2.6,16244.795578629886,34903433464.0602
288,-1,0,Detector_direct,-0.33795901599510797,-0.8045960779387851,3.3199,-0.33795901599510797,-0.8045960779387851,2.6,16244.795578629886,34903433464.0602
289,-1,0,Detector_direct,-0.338139623224699,-0.805270113295833,3.3199,-0.338139623224699,-0.805270113295833,2.6,16244.795578629886,34903433464.0602
290,-1,0,Detector_direct,-0.33838969694904936,-0.8059215776205053,3.3199,-0.33838969694904936,-0.8059215776205053,2.6,16244.795578629886,34903433464.0602
291,-1,0,Detector_direct,-0.33870649730810376,-0.8065433333333333,3.3199,-0.33870649730810376,-0.8065433333333333,2.6,16244.795578629886,34903433464.0602
292,-1,0,Detector_direct,-0.3390865533708337,-0.8071285683486165,3.3199,-0.3390865533708337,-0.8071285683486165,2.6,16244.795578629886,34903433464.0602
293,-1,0,Detector_direct,-0.339525701163484,-0.8076708707090591,3.3199,-0.339525701163484,-0.8076708707090591,2.6,16244.795578629886,34903433464.0602
294,-1,0,Detector_direct,-0.34001912929094097,-0.808164298836516,3.3199,-0.34001912929094097,-0.808164298836516,2.6,16244.795578629886,34903433464.0602
295,-1,0,Detector_direct,-0.34056143165138353,-0.8086034466291663,3.3199,-0.34056143165138353,-0.8086034466291663,2.6,16244.795578629886,34903433464.0602
296,-1,0,Detector_direct,-0.34114666666666665,-0.8089835026918962,3.3199,-0.34114666666666665,-0.8089835026918962,2.6,16244.795578629886,34903433464.0602
297,-1,0,Detector_direct,-0.3417684223794947,-0.8093003030509507,3.3199,-0.3417684223794947,-0.8093003030509507,2.6,16244.795578629886,34903433464.0602
298,-1,0,Detector_direct,-0.342419886704167,-0.809550376775301,3.3199,-0.342419886704167,-0.809550376775301,2.6,16244.795578629886,34903433464.0602
299,-1,0,Detector_direct,-0.3430939220612149,-0.809730984004892,3.3199,-0.3430939220612149,-0.809730984004892,2.6,16244.795578629886,34903433464.0602
300,-1,0,Detector_direct,-0.34378314357821566,-0.8098401459691218,3.3199,-0.34378314357821566,-0.8098401459691218,2.6,16244.795578629886,34903433464.0602
301,-1,0,Detector_direct,-0.34448,-0.8098766666666667,3.3199,-0.34448,-0.8098766666666667,2.6,16244.795578629886,34903433464.0602
302,-1,0,Detector_direct,-0.34517685642178436,-0.8098401459691218,3.3199,-0.34517685642178436,-0.8098401459691218,2.6,16244.795578629886,34903433464.0602
303,-1,0,Detector_direct,-0.34586607793878504,-0.8097309840048921,3.3199,-0.34586607793878504,-0.8097309840048921,2.6,16244.795578629886,34903433464.0602
304,-1,0,Detector_direct,-0.346540113295833,-0.809550376775301,3.3199,-0.346540113295833,-0.809550376775301,2.6,16244.795578629886,34903433464.0602
305,-1,0,Detector_direct,-0.34719157762050534,-0.8093003030509507,3.3199,-0.34719157762050534,-0.8093003030509507,2.6,16244.795578629886,34903433464.0602
306,-1,0,Detector_direct,-0.34781333333333336,-0.8089835026918962,3.3199,-0.34781333333333336,-0.8089835026918962,2.6,16244.795578629886,34903433464.0602
307,-1,0,Detector_direct,-0.3483985683486165,-0.8086034466291663,3.3199,-0.3483985683486165,-0.8086034466291663,2.6,16244.795578629886,34903433464.0602
308,-1,0,Detector_direct,-0.34894087070905905,-0.808164298836516,3.3199,-0.34894087070905905,-0.808164298836516,2.6,16244.795578629886,34903433464.0602
309,-1,0,Detector_direct,-0.34943429883651594,-0.8076708707090591,3.3199,-0.34943429883651594,-0.8076708707090591,2.6,16244.795578629886,34903433464.0602
310,-1,0,Detector_direct,-0.3498734466291663,-0.8071285683486165,3.3199,-0.3498734466291663,-0.8071285683486165,2.6,16244.795578629886,34903433464.0602
311,-1,0,Detector_direct,-0.35025350269189626,-0.8065433333333333,3.3199,-0.35025350269189626,-0.8065433333333333,2.6,16244.795578629886,34903433464.0602
312,-1,0,Detector_direct,-0.35057030305095066,-0.8059215776205053,3.3199,-0.35057030305095066,-0.8059215776205053,2.6,16244.795578629886,34903433464.0602
313,-1,0,Detector_direct,-0.35082037677530103,-0.805270113295833,3.3199,-0.35082037677530103,-0.805270113295833,2.6,16244.795578629886,34903433464.0602
314,-1,0,Detector_direct,-0.35100098400489205,-0.8045960779387851,3.3199,-0.35100098400489205,-0.8045960779387851,2.6,16244.795578629886,34903433464.0602
315,-1,0,Detector_direct,-0.3511101459691218,-0.8039068564217844,3.3199,-0.3511101459691218,-0.8039068564217844,2.6,16244.795578629886,34903433464.0602
316,-1,0,Detector_direct,-0.35114666666666666,-0.80321,3.3199,-0.35114666666666666,-0.80321,2.6,16244.795578629886,34903433464.0602
317,-1,0,Detector_direct,-0.3511101459691218,-0.8025131435782156,3.3199,-0.3511101459691218,-0.8025131435782156,2.6,16244.795578629886,34903433464.0602
318,-1,0,Detector_direct,-0.35100098400489205,-0.8018239220612149,3.3199,-0.35100098400489205,-0.8018239220612149,2.6,16244.795578629886,34903433464.0602
319,-1,0,Detector_direct,-0.35082037677530103,-0.801149886704167,3.3199,-0.35082037677530103,-0.801149886704167,2.6,16244.795578629886,34903433464.0602
320,-1,0,Detector_direct,-0.35057030305095066,-0.8004984223794946,3.3199,-0.35057030305095066,-0.8004984223794946,2.6,16244.795578629886,34903433464.0602
321,-1,0,Detector_direct,-0.35025350269189626,-0.7998766666666667,3.3199,-0.35025350269189626,-0.7998766666666667,2.6,16244.795578629886,34903433464.0602
322,-1,0,Detector_direct,-0.3498734466291663,-0.7992914316513835,3.3199,-0.3498734466291663,-0.7992914316513835,2.6,16244.795578629886,34903433464.0602
323,-1,0,Detector_direct,-0.349434298836516,-0.7987491292909409,3.3199,-0.349434298836516,-0.7987491292909409,2.6,16244.795578629886,34903433464.0602
324,-1,0,Detector_direct,-0.34894087070905905,-0.798255701163484,3.3199,-0.34894087070905905,-0.798255701163484,2.6,16244.795578629886,34903433464.0602
325,-1,0,Detector_direct,-0.3483985683486165,-0.7978165533708337,3.3199,-0.3483985683486165,-0.7978165533708337,2.6,16244.795578629886,34903433464.0602
326,-1,0,Detector_direct,-0.34781333333333336,-0.7974364973081037,3.3199,-0.34781333333333336,-0.7974364973081037,2.6,16244.795578629886,34903433464.0602
327,-1,0,Detector_direct,-0.34719157762050534,-0.7971196969490493,3.3199,-0.34719157762050534,-0.7971196969490493,2.6,16244.795578629886,34903433464.0602
328,-1,0,Detector_direct,-0.346540113295833,-0.796869623224699,3.3199,-0.346540113295833,-0.796869623224699,2.6,16244.795578629886,34903433464.0602
329,-1,0,Detector_direct,-0.3458660779387851,-0.796689015995108,3.3199,-0.3458660779387851,-0.796689015995108,2.6,16244.795578629886,34903433464.0602
330,-1,0,Detector_direct,-0.34517685642178436,-0.7965798540308782,3.3199,-0.34517685642178436,-0.7965798540308782,2.6,16244.795578629886,34903433464.0602
331,-1,0,Detector_direct,-0.34448,-0.7958766666666667,3.3199,-0.34448,-0.7958766666666667,2.6,13478.636071516456,28960086018.40067
332,-1,0,Detector_direct,-0.3437829223491027,-0.7959098725677973,3.3199,-0.3437829223491027,-0.7959098725677973,2.6,13478.636071516456,28960086018.40067
333,-1,0,Detector_direct,-0.343092157541357,-0.7960091895534068,3.3199,-0.343092157541357,-0.7960091895534068,2.6,13478.636071516456,28960086018.40067
334,-1,0,Detector_direct,-0.34241396124982953,-0.7961737181934937,3.3199,-0.34241396124982953,-0.7961737181934937,2.6,13478.636071516456,28960086018.40067
335,-1,0,Detector_direct,-0.3417544753251576,-0.7964019684912155,3.3199,-0.3417544753251576,-0.7964019684912155,2.6,13478.636071516456,28960086018.40067
336,-1,0,Detector_direct,-0.341119672173999,-0.7966918733765306,3.3199,-0.341119672173999,-0.7966918733765306,2.6,13478.636071516456,28960086018.40067
337,-1,0,Detector_direct,-0.3405153006719923,-0.7970408074259047,3.3199,-0.3405153006719923,-0.7970408074259047,2.6,13478.636071516456,28960086018.40067
338,-1,0,Detector_direct,-0.3399468341010489,-0.7974456106385529,3.3199,-0.3399468341010489,-0.7974456106385529,2.6,13478.636071516456,28960086018.40067
339,-1,0,Detector_direct,-0.33941942058246455,-0.7979026170538961,3.3199,-0.33941942058246455,-0.7979026170538961,2.6,13478.636071516456,28960086018.40067
340,-1,0,Detector_direct,-0.33893783645473546,-0.7984076879510679,3.3199,-0.33893783645473546,-0.7984076879510679,2.6,13478.636071516456,28960086018.40067
341,-1,0,Detector_direct,-0.3385064430182975,-0.7989562493298112,3.3199,-0.3385064430182975,-0.7989562493298112,2.6,13478.636071516456,28960086018.40067
342,-1,0,Detector_direct,-0.3381291470389141,-0.7995433333333333,3.3199,-0.3381291470389141,-0.7995433333333333,2.6,13478.636071516456,28960086018.40067
343,-1,0,Detector_direct,-0.3378093653674002,-0.8001636232379862,3.3199,-0.3378093653674002,-0.8001636232379862,2.6,13478.636071516456,28960086018.40067
344,-1,0,Detector_direct,-0.3375499939960924,-0.8008115016023389,3.3199,-0.3375499939960924,-0.8008115016023389,2.6,13478.636071516456,28960086018.40067
345,-1,0,Detector_direct,-0.337353381832294,-0.8014811011395975,3.3199,-0.337353381832294,-0.8014811011395975,2.6,13478.636071516456,28960086018.40067
346,-1,0,Detector_direct,-0.3372213094262065,-0.8021663578526625,3.3199,-0.3372213094262065,-0.8021663578526625,2.6,13478.636071516456,28960086018.40067
347,-1,0,Detector_direct,-0.3371549728459913,-0.8028610659506259,3.3199,-0.3371549728459913,-0.8028610659506259,2.6,13478.636071516456,28960086018.40067
348,-1,0,Detector_direct,-0.3371549728459913,-0.8035589340493741,3.3199,-0.3371549728459913,-0.8035589340493741,2.6,13478.636071516456,28960086018.40067
349,-1,0,Detector_direct,-0.3372213094262065,-0.8042536421473374,3.3199,-0.3372213094262065,-0.8042536421473374,2.6,13478.636071516456,28960086018.40067
350,-1,0,Detector_direct,-0.337353381832294,-0.8049388988604025,3.3199,-0.337353381832294,-0.8049388988604025,2.6,13478.636071516456,28960086018.40067
351,-1,0,Detector_direct,-0.3375499939960924,-0.805608498397661,3.3199,-0.3375499939960924,-0.805608498397661,2.6,13478.636071516456,28960086018.40067
352,-1,0,Detector_direct,-0.3378093653674002,-0.8062563767620138,3.3199,-0.3378093653674002,-0.8062563767620138,2.6,13478.636071516456,28960086018.40067
353,-1,0,Detector_direct,-0.3381291470389141,-0.8068766666666667,3.3199,-0.3381291470389141,-0.8068766666666667,2.6,13478.636071516456,28960086018.40067
354,-1,0,Detector_direct,-0.3385064430182975,-0.8074637506701887,3.3199,-0.3385064430182975,-0.8074637506701887,2.6,13478.636071516456,28960086018.40067
355,-1,0,Detector_direct,-0.33893783645473546,-0.8080123120489321,3.3199,-0.33893783645473546,-0.8080123120489321,2.6,13478.636071516456,28960086018.40067
356,-1,0,Detector_direct,-0.33941942058246455,-0.8085173829461039,3.3199,-0.33941942058246455,-0.8085173829461039,2.6,13478.636071516456,28960086018.40067
357,-1,0,Detector_direct,-0.3399468341010489,-0.808974389361447,3.3199,-0.3399468341010489,-0.808974389361447,2.6,13478.636071516456,28960086018.40067
