ray_id,parent_id,depth,surface,x0,y0,z0,x1,y1,z1,power,intensity
63,-1,0,BS_50_50,-0.34312421118974734,-0.8001648484745246,3.3199,-0.34312421118974734,-0.8001648484745246,3.0469548484745244,31640.54133847193,67982605507.637
64,-1,0,BS_50_50,-0.34252071582569177,-0.8005132766854168,3.3199,-0.34252071582569177,-0.8005132766854168,3.0473032766854167,31640.54133847193,67982605507.637
65,-1,0,BS_50_50,-0.342002850581742,-0.8009795646454705,3.3199,-0.342002850581742,-0.8009795646454705,3.0477695646454706,31640.54133847193,67982605507.637
66,-1,0,BS_50_50,-0.3415932486540519,-0.8015433333333333,3.3199,-0.3415932486540519,-0.8015433333333333,3.048333333333333,31640.54133847193,67982605507.637
67,-1,0,BS_50_50,-0.3413098116123495,-0.8021799433520835,3.3199,-0.3413098116123495,-0.8021799433520835,3.048969943352083,31640.54133847193,67982605507.637
68,-1,0,BS_50_50,-0.3411649270154391,-0.8028615717891078,3.3199,-0.3411649270154391,-0.8028615717891078,3.0496515717891075,31640.54133847193,67982605507.637
69,-1,0,BS_50_50,-0.3411649270154391,-0.8035584282108922,3.3199,-0.3411649270154391,-0.8035584282108922,3.050348428210892,31640.54133847193,67982605507.637
70,-1,0,BS_50_50,-0.3413098116123495,-0.8042400566479164,3.3199,-0.3413098116123495,-0.8042400566479164,3.0510300566479165,31640.54133847193,67982605507.637
71,-1,0,BS_50_50,-0.3415932486540519,-0.8048766666666667,3.3199,-0.3415932486540519,-0.8048766666666667,3.0516666666666667,31640.54133847193,67982605507.637
72,-1,0,BS_50_50,-0.342002850581742,-0.8054404353545295,3.3199,-0.342002850581742,-0.8054404353545295,3.052230435354529,31640.54133847193,67982605507.637
73,-1,0,BS_50_50,-0.34252071582569177,-0.8059067233145831,3.3199,-0.34252071582569177,-0.8059067233145831,3.052696723314583,31640.54133847193,67982605507.637
74,-1,0,BS_50_50,-0.34312421118974734,-0.8062551515254753,3.3199,-0.34312421118974734,-0.8062551515254753,3.0530451515254753,31640.54133847193,67982605507.637
75,-1,0,BS_50_50,-0.34378696103060746,-0.806470492002446,3.3199,-0.34378696103060746,-0.806470492002446,3.0532604920024458,31640.54133847193,67982605507.637
76,-1,0,BS_50_50,-0.34448,-0.8065433333333333,3.3199,-0.34448,-0.8065433333333333,3.0533333333333332,31640.54133847193,67982605507.637
77,-1,0,BS_50_50,-0.34517303896939255,-0.806470492002446,3.3199,-0.34517303896939255,-0.806470492002446,3.0532604920024458,31640.54133847193,67982605507.637
78,-1,0,BS_50_50,-0.3458357888102527,-0.8062551515254753,3.3199,-0.3458357888102527,-0.8062551515254753,3.0530451515254753,31640.54133847193,67982605507.637
79,-1,0,BS_50_50,-0.34643928417430825,-0.8059067233145831,3.3199,-0.34643928417430825,-0.8059067233145831,3.052696723314583,31640.54133847193,67982605507.637
80,-1,0,BS_50_50,-0.346957149418258,-0.8054404353545295,3.3199,-0.346957149418258,-0.8054404353545295,3.052230435354529,31640.54133847193,67982605507.637
81,-1,0,BS_50_50,-0.34736675134594813,-0.8048766666666667,3.3199,-0.34736675134594813,-0.8048766666666667,3.0516666666666667,31640.54133847193,67982605507.637
82,-1,0,BS_50_50,-0.3476501883876505,-0.8042400566479164,3.3199,-0.3476501883876505,-0.8042400566479164,3.0510300566479165,31640.54133847193,67982605507.637
83,-1,0,BS_50_50,-0.3477950729845609,-0.8035584282108922,3.3199,-0.3477950729845609,-0.8035584282108922,3.050348428210892,31640.54133847193,67982605507.637
84,-1,0,BS_50_50,-0.3477950729845609,-0.8028615717891078,3.3199,-0.3477950729845609,-0.8028615717891078,3.0496515717891075,31640.54133847193,67982605507.637
85,-1,0,BS_50_50,-0.3476501883876505,-0.8021799433520835,3.3199,-0.3476501883876505,-0.8021799433520835,3.048969943352083,31640.54133847193,67982605507.637
86,-1,0,BS_50_50,-0.34736675134594813,-0.8015433333333333,3.3199,-0.34736675134594813,-0.8015433333333333,3.048333333333333,31640.54133847193,67982605507.637
87,-1,0,BS_50_50,-0.346957149418258,-0.8009795646454705,3.3199,-0.346957149418258,-0.8009795646454705,3.0477695646454706,31640.54133847193,67982605507.637
88,-1,0,BS_50_50,-0.34643928417430825,-0.8005132766854168,3.3199,-0.34643928417430825,-0.8005132766854168,3.0473032766854167,31640.54133847193,67982605507.637
89,-1,0,BS_50_50,-0.3458357888102527,-0.8001648484745246,3.3199,-0.3458357888102527,-0.8001648484745246,3.0469548484745244,31640.54133847193,67982605507.637
90,-1,0,BS_50_50,-0.34517303896939255,-0.7999495079975539,3.3199,-0.34517303896939255,-0.7999495079975539,3.046739507997554,31640.54133847193,67982605507.637
91,-1,0,BS_50_50,-0.34448,-0.79921,3.3199,-0.34448,-0.79921,3.046,28693.23768532481,61650053247.55635
92,-1,0,BS_50_50,-0.34378540728933227,-0.7992707689879511,3.3199,-0.34378540728933227,-0.7992707689879511,3.046060768987951,28693.23768532481,61650053247.55635
93,-1,0,BS_50_50,-0.34311191942669733,-0.7994512295168563,3.3199,-0.34311191942669733,-0.7994512295168563,3.0462412295168564,28693.23768532481,61650053247.55635
94,-1,0,BS_50_50,-0.34248,-0.7997458983848622,3.3199,-0.34248,-0.7997458983848622,3.046535898384862,28693.23768532481,61650053247.55635
95,-1,0,BS_50_50,-0.34190884956125384,-0.8001458222275241,3.3199,-0.34190884956125384,-0.8001458222275241,3.046935822227524,28693.23768532481,61650053247.55635
96,-1,0,BS_50_50,-0.3414158222275241,-0.8006388495612539,3.3199,-0.3414158222275241,-0.8006388495612539,3.047428849561254,28693.23768532481,61650053247.55635
97,-1,0,BS_50_50,-0.34101589838486224,-0.80121,3.3199,-0.34101589838486224,-0.80121,3.048,28693.23768532481,61650053247.55635
98,-1,0,BS_50_50,-0.34072122951685635,-0.8018419194266974,3.3199,-0.34072122951685635,-0.8018419194266974,3.0486319194266973,28693.23768532481,61650053247.55635
99,-1,0,BS_50_50,-0.34054076898795116,-0.8025154072893322,3.3199,-0.34054076898795116,-0.8025154072893322,3.049305407289332,28693.23768532481,61650053247.55635
100,-1,0,BS_50_50,-0.34048,-0.80321,3.3199,-0.34048,-0.80321,3.05,28693.23768532481,61650053247.55635
101,-1,0,BS_50_50,-0.34054076898795116,-0.8039045927106677,3.3199,-0.34054076898795116,-0.8039045927106677,3.0506945927106677,28693.23768532481,61650053247.55635
102,-1,0,BS_50_50,-0.34072122951685635,-0.8045780805733026,3.3199,-0.34072122951685635,-0.8045780805733026,3.0513680805733023,28693.23768532481,61650053247.55635
103,-1,0,BS_50_50,-0.34101589838486224,-0.80521,3.3199,-0.34101589838486224,-0.80521,3.0519999999999996,28693.23768532481,61650053247.55635
104,-1,0,BS_50_50,-0.3414158222275241,-0.8057811504387461,3.3199,-0.3414158222275241,-0.8057811504387461,3.052571150438746,28693.23768532481,61650053247.55635
105,-1,0,BS_50_50,-0.34190884956125384,-0.8062741777724759,3.3199,-0.34190884956125384,-0.8062741777724759,3.053064177772476,28693.23768532481,61650053247.55635
106,-1,0,BS_50_50,-0.34248,-0.8066741016151378,3.3199,-0.34248,-0.8066741016151378,3.0534641016151376,28693.23768532481,61650053247.55635
107,-1,0,BS_50_50,-0.34311191942669733,-0.8069687704831436,3.3199,-0.34311191942669733,-0.8069687704831436,3.0537587704831433,28693.23768532481,61650053247.55635
108,-1,0,BS_50_50,-0.34378540728933227,-0.8071492310120488,3.3199,-0.34378540728933227,-0.8071492310120488,3.053939231012049,28693.23768532481,61650053247.55635
109,-1,0,BS_50_50,-0.34448,-0.80721,3.3199,-0.34448,-0.80721,3.054,28693.23768532481,61650053247.55635
110,-1,0,BS_50_50,-0.34517459271066775,-0.8071492310120488,3.3199,-0.34517459271066775,-0.8071492310120488,3.053939231012049,28693.23768532481,61650053247.55635
111,-1,0,BS_50_50,-0.3458480805733027,-0.8069687704831436,3.3199,-0.3458480805733027,-0.8069687704831436,3.0537587704831433,28693.23768532481,61650053247.55635
112,-1,0,BS_50_50,-0.34648,-0.8066741016151378,3.3199,-0.34648,-0.8066741016151378,3.0534641016151376,28693.23768532481,61650053247.55635
113,-1,0,BS_50_50,-0.3470511504387462,-0.8062741777724759,3.3199,-0.3470511504387462,-0.8062741777724759,3.053064177772476,28693.23768532481,61650053247.55635
114,-1,0,BS_50_50,-0.3475441777724759,-0.8057811504387461,3.3199,-0.3475441777724759,-0.8057811504387461,3.052571150438746,28693.23768532481,61650053247.55635
115,-1,0,BS_50_50,-0.3479441016151378,-0.80521,3.3199,-0.3479441016151378,-0.80521,3.0519999999999996,28693.23768532481,61650053247.55635
116,-1,0,BS_50_50,-0.34823877048314367,-0.8045780805733027,3.3199,-0.34823877048314367,-0.8045780805733027,3.0513680805733028,28693.23768532481,61650053247.55635
117,-1,0,BS_50_50,-0.34841923101204886,-0.8039045927106677,3.3199,-0.34841923101204886,-0.8039045927106677,3.0506945927106677,28693.23768532481,61650053247.55635
118,-1,0,BS_50_50,-0.34848,-0.80321,3.3199,-0.34848,-0.80321,3.05,28693.23768532481,61650053247.55635
119,-1,0,BS_50_50,-0.34841923101204886,-0.8025154072893322,3.3199,-0.34841923101204886,-0.8025154072893322,3.049305407289332,28693.23768532481,61650053247.55635
120,-1,0,BS_50_50,-0.34823877048314367,-0.8018419194266974,3.3199,-0.34823877048314367,-0.8018419194266974,3.0486319194266973,28693.23768532481,61650053247.55635
121,-1,0,BS_50_50,-0.3479441016151378,-0.80121,3.3199,-0.3479441016151378,-0.80121,3.048,28693.23768532481,61650053247.55635
122,-1,0,BS_50_50,-0.3475441777724759,-0.8006388495612539,3.3199,-0.3475441777724759,-0.8006388495612539,3.047428849561254,28693.23768532481,61650053247.55635
123,-1,0,BS_50_50,-0.3470511504387462,-0.8001458222275241,3.3199,-0.3470511504387462,-0.8001458222275241,3.046935822227524,28693.23768532481,61650053247.55635
124,-1,0,BS_50_50,-0.34648,-0.7997458983848622,3.3199,-0.34648,-0.7997458983848622,3.046535898384862,28693.23768532481,61650053247.55635
125,-1,0,BS_50_50,-0.3458480805733027,-0.7994512295168563,3.3199,-0.3458480805733027,-0.7994512295168563,3.0462412295168564,28693.23768532481,61650053247.55635
126,-1,0,BS_50_50,-0.34517459271066775,-0.7992707689879511,3.3199,-0.34517459271066775,-0.7992707689879511,3.046060768987951,28693.23768532481,61650053247.55635
127,-1,0,BS_50_50,-0.34448,-0.7985433333333333,3.3199,-0.34448,-0.7985433333333333,3.0453333333333332,25561.97558874095,54922249396.923515
128,-1,0,BS_50_50,-0.3437844694245112,-0.7985954561442827,3.3199,-0.3437844694245112,-0.7985954561442827,3.045385456144283,25561.97558874095,54922249396.923515
129,-1,0,BS_50_50,-0.3431044758527491,-0.7987506602396647,3.3199,-0.3431044758527491,-0.7987506602396647,3.0455406602396646,25561.97558874095,54922249396.923515
130,-1,0,BS_50_50,-0.34245520921745143,-0.7990054786164553,3.3199,-0.34245520921745143,-0.7990054786164553,3.045795478616455,25561.97558874095,54922249396.923515
131,-1,0,BS_50_50,-0.3418511730623698,-0.799354219053192,3.3199,-0.3418511730623698,-0.799354219053192,3.046144219053192,25561.97558874095,54922249396.923515
132,-1,0,BS_50_50,-0.3413058605570691,-0.7997890912647941,3.3199,-0.3413058605570691,-0.7997890912647941,3.046579091264794,25561.97558874095,54922249396.923515
133,-1,0,BS_50_50,-0.3408314530818159,-0.8003003809246593,3.3199,-0.3408314530818159,-0.8003003809246593,3.0470903809246592,25561.97558874095,54922249396.923515
134,-1,0,BS_50_50,-0.34043854811567265,-0.8008766666666667,3.3199,-0.34043854811567265,-0.8008766666666667,3.0476666666666663,25561.97558874095,54922249396.923515
135,-1,0,BS_50_50,-0.34013592250632707,-0.8015050752196234,3.3199,-0.34013592250632707,-0.8015050752196234,3.0482950752196234,25561.97558874095,54922249396.923515
136,-1,0,BS_50_50,-0.3399303364098182,-0.8021715689748705,3.3199,-0.3399303364098182,-0.8021715689748705,3.04896156897487,25561.97558874095,54922249396.923515
137,-1,0,BS_50_50,-0.33982638227982115,-0.8028612595632634,3.3199,-0.33982638227982115,-0.8028612595632634,3.049651259563263,25561.97558874095,54922249396.923515
138,-1,0,BS_50_50,-0.33982638227982115,-0.8035587404367366,3.3199,-0.33982638227982115,-0.8035587404367366,3.0503487404367364,25561.97558874095,54922249396.923515
139,-1,0,BS_50_50,-0.3399303364098182,-0.8042484310251294,3.3199,-0.3399303364098182,-0.8042484310251294,3.0510384310251295,25561.97558874095,54922249396.923515
140,-1,0,BS_50_50,-0.34013592250632707,-0.8049149247803765,3.3199,-0.34013592250632707,-0.8049149247803765,3.0517049247803762,25561.97558874095,54922249396.923515
141,-1,0,BS_50_50,-0.34043854811567265,-0.8055433333333333,3.3199,-0.34043854811567265,-0.8055433333333333,3.0523333333333333,25561.97558874095,54922249396.923515
142,-1,0,BS_50_50,-0.3408314530818159,-0.8061196190753407,3.3199,-0.3408314530818159,-0.8061196190753407,3.0529096190753404,25561.97558874095,54922249396.923515
143,-1,0,BS_50_50,-0.3413058605570691,-0.8066309087352058,3.3199,-0.3413058605570691,-0.8066309087352058,3.0534209087352058,25561.97558874095,54922249396.923515
144,-1,0,BS_50_50,-0.3418511730623698,-0.8070657809468079,3.3199,-0.3418511730623698,-0.8070657809468079,3.0538557809468077,25561.97558874095,54922249396.923515
145,-1,0,BS_50_50,-0.34245520921745143,-0.8074145213835446,3.3199,-0.34245520921745143,-0.8074145213835446,3.0542045213835447,25561.97558874095,54922249396.923515
146,-1,0,BS_50_50,-0.3431044758527491,-0.8076693397603353,3.3199,-0.3431044758527491,-0.8076693397603353,3.054459339760335,25561.97558874095,54922249396.923515
147,-1,0,BS_50_50,-0.3437844694245112,-0.8078245438557172,3.3199,-0.3437844694245112,-0.8078245438557172,3.054614543855717,25561.97558874095,54922249396.923515
148,-1,0,BS_50_50,-0.34448,-0.8078766666666667,3.3199,-0.34448,-0.8078766666666667,3.0546666666666664,25561.97558874095,54922249396.923515
149,-1,0,BS_50_50,-0.34517553057548883,-0.8078245438557172,3.3199,-0.34517553057548883,-0.8078245438557172,3.054614543855717,25561.97558874095,54922249396.923515
150,-1,0,BS_50_50,-0.3458555241472509,-0.8076693397603353,3.3199,-0.3458555241472509,-0.8076693397603353,3.054459339760335,25561.97558874095,54922249396.923515
151,-1,0,BS_50_50,-0.3465047907825486,-0.8074145213835446,3.3199,-0.3465047907825486,-0.8074145213835446,3.0542045213835447,25561.97558874095,54922249396.923515
152,-1,0,BS_50_50,-0.34710882693763023,-0.8070657809468079,3.3199,-0.34710882693763023,-0.8070657809468079,3.0538557809468077,25561.97558874095,54922249396.923515
153,-1,0,BS_50_50,-0.34765413944293094,-0.8066309087352058,3.3199,-0.34765413944293094,-0.8066309087352058,3.0534209087352058,25561.97558874095,54922249396.923515
154,-1,0,BS_50_50,-0.3481285469181841,-0.8061196190753407,3.3199,-0.3481285469181841,-0.8061196190753407,3.0529096190753404,25561.97558874095,54922249396.923515
155,-1,0,BS_50_50,-0.34852145188432737,-0.8055433333333333,3.3199,-0.34852145188432737,-0.8055433333333333,3.0523333333333333,25561.97558874095,54922249396.923515
156,-1,0,BS_50_50,-0.34882407749367295,-0.8049149247803765,3.3199,-0.34882407749367295,-0.8049149247803765,3.0517049247803762,25561.97558874095,54922249396.923515
157,-1,0,BS_50_50,-0.34902966359018184,-0.8042484310251294,3.3199,-0.34902966359018184,-0.8042484310251294,3.0510384310251295,25561.97558874095,54922249396.923515
158,-1,0,BS_50_50,-0.34913361772017887,-0.8035587404367366,3.3199,-0.34913361772017887,-0.8035587404367366,3.0503487404367364,25561.97558874095,54922249396.923515
159,-1,0,BS_50_50,-0.34913361772017887,-0.8028612595632634,3.3199,-0.34913361772017887,-0.8028612595632634,3.049651259563263,25561.97558874095,54922249396.923515
160,-1,0,BS_50_50,-0.34902966359018184,-0.8021715689748705,3.3199,-0.34902966359018184,-0.8021715689748705,3.04896156897487,25561.97558874095,54922249396.923515
161,-1,0,BS_50_50,-0.34882407749367295,-0.8015050752196234,3.3199,-0.34882407749367295,-0.8015050752196234,3.0482950752196234,25561.97558874095,54922249396.923515
162,-1,0,BS_50_50,-0.34852145188432737,-0.8008766666666667,3.3199,-0.34852145188432737,-0.8008766666666667,3.0476666666666663,25561.97558874095,54922249396.923515
163,-1,0,BS_50_50,-0.3481285469181841,-0.8003003809246593,3.3199,-0.3481285469181841,-0.8003003809246593,3.0470903809246592,25561.97558874095,54922249396.923515
164,-1,0,BS_50_50,-0.34765413944293094,-0.7997890912647941,3.3199,-0.34765413944293094,-0.7997890912647941,3.046579091264794,25561.97558874095,54922249396.923515
165,-1,0,BS_50_50,-0.34710882693763023,-0.799354219053192,3.3199,-0.34710882693763023,-0.799354219053192,3.046144219053192,25561.97558874095,54922249396.923515
166,-1,0,BS_50_50,-0.3465047907825486,-0.7990054786164553,3.3199,-0.3465047907825486,-0.7990054786164553,3.045795478616455,25561.97558874095,54922249396.923515
167,-1,0,BS_50_50,-0.3458555241472509,-0.7987506602396647,3.3199,-0.3458555241472509,-0.7987506602396647,3.0455406602396646,25561.97558874095,54922249396.923515
168,-1,0,BS_50_50,-0.34517553057548883,-0.7985954561442827,3.3199,-0.34517553057548883,-0.7985954561442827,3.045385456144283,25561.97558874095,54922249396.923515
169,-1,0,BS_50_50,-0.34448,-0.7978766666666667,3.3199,-0.34448,-0.7978766666666667,3.0446666666666666,22371.159017293216,48066487294.01007
170,-1,0,BS_50_50,-0.3437838603081597,-0.797922294072673,3.3199,-0.3437838603081597,-0.797922294072673,3.044712294072673,22371.159017293216,48066487294.01007
